sku_id,horizon,week_start_date,actual_demand,forecast_demand,source_model
FOODS_1_006_TX_2,2,damped_trend_exponential_smoothing,5.0,4.33660412732945,damped_trend_exponential_smoothing
FOODS_1_006_TX_2,3,damped_trend_exponential_smoothing,0.0,4.33660412732945,damped_trend_exponential_smoothing
FOODS_1_006_TX_2,4,damped_trend_exponential_smoothing,6.0,4.33660412732945,damped_trend_exponential_smoothing
FOODS_1_006_TX_2,5,damped_trend_exponential_smoothing,10.0,4.33660412732945,damped_trend_exponential_smoothing
FOODS_1_006_TX_2,6,damped_trend_exponential_smoothing,4.0,4.33660412732945,damped_trend_exponential_smoothing
FOODS_1_006_TX_2,7,damped_trend_exponential_smoothing,4.0,4.33660412732945,damped_trend_exponential_smoothing
FOODS_1_006_TX_2,8,damped_trend_exponential_smoothing,4.0,4.33660412732945,damped_trend_exponential_smoothing
FOODS_1_006_TX_3,1,damped_trend_exponential_smoothing,0.0,4.1199446137464735,damped_trend_exponential_smoothing
FOODS_1_006_TX_3,2,damped_trend_exponential_smoothing,0.0,4.118952156770105,damped_trend_exponential_smoothing
FOODS_1_006_TX_3,3,damped_trend_exponential_smoothing,0.0,4.117981430219995,damped_trend_exponential_smoothing
FOODS_1_006_TX_3,4,damped_trend_exponential_smoothing,0.0,4.117031958295746,damped_trend_exponential_smoothing
FOODS_1_006_TX_3,5,damped_trend_exponential_smoothing,4.0,4.116103275614885,damped_trend_exponential_smoothing
FOODS_1_006_TX_3,6,damped_trend_exponential_smoothing,6.0,4.115194926984766,damped_trend_exponential_smoothing
FOODS_1_006_TX_3,7,damped_trend_exponential_smoothing,8.0,4.114306467179446,damped_trend_exponential_smoothing
FOODS_1_006_TX_3,8,damped_trend_exponential_smoothing,3.0,4.113437460721469,damped_trend_exponential_smoothing
FOODS_1_006_WI_1,1,damped_trend_exponential_smoothing,16.0,10.369508463033691,damped_trend_exponential_smoothing
FOODS_1_006_WI_1,2,damped_trend_exponential_smoothing,3.0,10.369508463033691,damped_trend_exponential_smoothing
FOODS_1_006_WI_1,3,damped_trend_exponential_smoothing,8.0,10.369508463033691,damped_trend_exponential_smoothing
FOODS_1_006_WI_1,4,damped_trend_exponential_smoothing,13.0,10.369508463033691,damped_trend_exponential_smoothing
FOODS_1_006_WI_1,5,damped_trend_exponential_smoothing,2.0,10.369508463033691,damped_trend_exponential_smoothing
FOODS_1_006_WI_1,6,damped_trend_exponential_smoothing,19.0,10.369508463033691,damped_trend_exponential_smoothing
FOODS_1_006_WI_1,7,damped_trend_exponential_smoothing,13.0,10.369508463033691,damped_trend_exponential_smoothing
FOODS_1_006_WI_1,8,damped_trend_exponential_smoothing,12.0,10.369508463033691,damped_trend_exponential_smoothing
FOODS_1_006_WI_2,1,damped_trend_exponential_smoothing,14.0,8.44749786148453,damped_trend_exponential_smoothing
FOODS_1_006_WI_2,2,damped_trend_exponential_smoothing,6.0,8.44749786148453,damped_trend_exponential_smoothing
FOODS_1_006_WI_2,3,damped_trend_exponential_smoothing,6.0,8.447497861484528,damped_trend_exponential_smoothing
FOODS_1_006_WI_2,4,damped_trend_exponential_smoothing,10.0,8.447497861484528,damped_trend_exponential_smoothing
FOODS_1_006_WI_2,5,damped_trend_exponential_smoothing,4.0,8.447497861484527,damped_trend_exponential_smoothing
FOODS_1_006_WI_2,6,damped_trend_exponential_smoothing,8.0,8.447497861484527,damped_trend_exponential_smoothing
FOODS_1_006_WI_2,7,damped_trend_exponential_smoothing,11.0,8.447497861484527,damped_trend_exponential_smoothing
FOODS_1_006_WI_2,8,damped_trend_exponential_smoothing,12.0,8.447497861484527,damped_trend_exponential_smoothing
FOODS_1_006_WI_3,1,damped_trend_exponential_smoothing,5.0,6.583524530758675,damped_trend_exponential_smoothing
FOODS_1_006_WI_3,2,damped_trend_exponential_smoothing,4.0,6.583524530758675,damped_trend_exponential_smoothing
FOODS_1_006_WI_3,3,damped_trend_exponential_smoothing,7.0,6.583524530758675,damped_trend_exponential_smoothing
FOODS_1_006_WI_3,4,damped_trend_exponential_smoothing,8.0,6.583524530758675,damped_trend_exponential_smoothing
FOODS_1_006_WI_3,5,damped_trend_exponential_smoothing,10.0,6.583524530758675,damped_trend_exponential_smoothing
FOODS_1_006_WI_3,6,damped_trend_exponential_smoothing,31.0,6.583524530758675,damped_trend_exponential_smoothing
FOODS_1_006_WI_3,7,damped_trend_exponential_smoothing,1.0,6.583524530758675,damped_trend_exponential_smoothing
FOODS_1_006_WI_3,8,damped_trend_exponential_smoothing,5.0,6.583524530758675,damped_trend_exponential_smoothing
FOODS_1_008_CA_1,1,damped_trend_exponential_smoothing,3.0,2.5330984946614685,damped_trend_exponential_smoothing
FOODS_1_008_CA_1,2,damped_trend_exponential_smoothing,0.0,2.5330984946606767,damped_trend_exponential_smoothing
FOODS_1_008_CA_1,3,damped_trend_exponential_smoothing,1.0,2.533098494659973,damped_trend_exponential_smoothing
FOODS_1_008_CA_1,4,damped_trend_exponential_smoothing,3.0,2.5330984946593467,damped_trend_exponential_smoothing
FOODS_1_008_CA_1,5,damped_trend_exponential_smoothing,3.0,2.5330984946587907,damped_trend_exponential_smoothing
FOODS_1_008_CA_1,6,damped_trend_exponential_smoothing,1.0,2.5330984946582964,damped_trend_exponential_smoothing
FOODS_1_008_CA_1,7,damped_trend_exponential_smoothing,1.0,2.533098494657857,damped_trend_exponential_smoothing
FOODS_1_008_CA_1,8,damped_trend_exponential_smoothing,1.0,2.5330984946574664,damped_trend_exponential_smoothing
FOODS_1_008_CA_2,1,damped_trend_exponential_smoothing,0.0,1.7372862179430966,damped_trend_exponential_smoothing
FOODS_1_008_CA_2,2,damped_trend_exponential_smoothing,0.0,1.7372862179430966,damped_trend_exponential_smoothing
FOODS_1_008_CA_2,3,damped_trend_exponential_smoothing,2.0,1.7372862179430966,damped_trend_exponential_smoothing
FOODS_1_008_CA_2,4,damped_trend_exponential_smoothing,2.0,1.7372862179430966,damped_trend_exponential_smoothing
FOODS_1_008_CA_2,5,damped_trend_exponential_smoothing,6.0,1.7372862179430966,damped_trend_exponential_smoothing
FOODS_1_008_CA_2,6,damped_trend_exponential_smoothing,1.0,1.7372862179430966,damped_trend_exponential_smoothing
FOODS_1_008_CA_2,7,damped_trend_exponential_smoothing,2.0,1.7372862179430966,damped_trend_exponential_smoothing
FOODS_1_008_CA_2,8,damped_trend_exponential_smoothing,2.0,1.7372862179430966,damped_trend_exponential_smoothing
FOODS_1_008_CA_3,1,damped_trend_exponential_smoothing,0.0,1.9839991466511275,damped_trend_exponential_smoothing
FOODS_1_008_CA_3,2,damped_trend_exponential_smoothing,3.0,1.9844116002735896,damped_trend_exponential_smoothing
FOODS_1_008_CA_3,3,damped_trend_exponential_smoothing,1.0,1.9848139768487167,damped_trend_exponential_smoothing
FOODS_1_008_CA_3,4,damped_trend_exponential_smoothing,0.0,1.9852065225784523,damped_trend_exponential_smoothing
FOODS_1_008_CA_3,5,damped_trend_exponential_smoothing,0.0,1.985589477649543,damped_trend_exponential_smoothing
FOODS_1_008_CA_3,6,damped_trend_exponential_smoothing,0.0,1.9859630763805065,damped_trend_exponential_smoothing
FOODS_1_008_CA_3,7,damped_trend_exponential_smoothing,0.0,1.9863275473650008,damped_trend_exponential_smoothing
FOODS_1_008_CA_3,8,damped_trend_exponential_smoothing,1.0,1.9866831136116945,damped_trend_exponential_smoothing
FOODS_1_008_CA_4,1,damped_trend_exponential_smoothing,4.0,1.437282841993721,damped_trend_exponential_smoothing
FOODS_1_008_CA_4,2,damped_trend_exponential_smoothing,1.0,1.437282841993721,damped_trend_exponential_smoothing
FOODS_1_008_CA_4,3,damped_trend_exponential_smoothing,1.0,1.437282841993721,damped_trend_exponential_smoothing
FOODS_1_008_CA_4,4,damped_trend_exponential_smoothing,1.0,1.437282841993721,damped_trend_exponential_smoothing
FOODS_1_008_CA_4,5,damped_trend_exponential_smoothing,1.0,1.437282841993721,damped_trend_exponential_smoothing
FOODS_1_008_CA_4,6,damped_trend_exponential_smoothing,3.0,1.437282841993721,damped_trend_exponential_smoothing
FOODS_1_008_CA_4,7,damped_trend_exponential_smoothing,2.0,1.437282841993721,damped_trend_exponential_smoothing
FOODS_1_008_CA_4,8,damped_trend_exponential_smoothing,0.0,1.437282841993721,damped_trend_exponential_smoothing
FOODS_1_008_TX_1,1,damped_trend_exponential_smoothing,5.0,0.7847700697526256,damped_trend_exponential_smoothing
FOODS_1_008_TX_1,2,damped_trend_exponential_smoothing,0.0,0.7864323973652716,damped_trend_exponential_smoothing
FOODS_1_008_TX_1,3,damped_trend_exponential_smoothing,0.0,0.7877622594553884,damped_trend_exponential_smoothing
FOODS_1_008_TX_1,4,damped_trend_exponential_smoothing,0.0,0.7888261491274818,damped_trend_exponential_smoothing
FOODS_1_008_TX_1,5,damped_trend_exponential_smoothing,0.0,0.7896772608651565,damped_trend_exponential_smoothing
FOODS_1_008_TX_1,6,damped_trend_exponential_smoothing,1.0,0.7903581502552963,damped_trend_exponential_smoothing
FOODS_1_008_TX_1,7,damped_trend_exponential_smoothing,1.0,0.7909028617674082,damped_trend_exponential_smoothing
FOODS_1_008_TX_1,8,damped_trend_exponential_smoothing,0.0,0.7913386309770977,damped_trend_exponential_smoothing
FOODS_1_008_TX_2,1,damped_trend_exponential_smoothing,4.0,1.7934664243941307,damped_trend_exponential_smoothing
FOODS_1_008_TX_2,2,damped_trend_exponential_smoothing,0.0,1.7782206396332054,damped_trend_exponential_smoothing
FOODS_1_008_TX_2,3,damped_trend_exponential_smoothing,1.0,1.765539030257056,damped_trend_exponential_smoothing
FOODS_1_008_TX_2,4,damped_trend_exponential_smoothing,0.0,1.7549903298201048,damped_trend_exponential_smoothing
FOODS_1_008_TX_2,5,damped_trend_exponential_smoothing,0.0,1.7462158062081556,damped_trend_exponential_smoothing
FOODS_1_008_TX_2,6,damped_trend_exponential_smoothing,0.0,1.738917062151783,damped_trend_exponential_smoothing
FOODS_1_008_TX_2,7,damped_trend_exponential_smoothing,2.0,1.7328458875608477,damped_trend_exponential_smoothing
FOODS_1_008_TX_2,8,damped_trend_exponential_smoothing,2.0,1.7277958185861118,damped_trend_exponential_smoothing
FOODS_1_008_TX_3,1,damped_trend_exponential_smoothing,1.0,1.275645703648173,damped_trend_exponential_smoothing
FOODS_1_008_TX_3,2,damped_trend_exponential_smoothing,1.0,1.275645703648173,damped_trend_exponential_smoothing
FOODS_1_008_TX_3,3,damped_trend_exponential_smoothing,2.0,1.275645703648173,damped_trend_exponential_smoothing
FOODS_1_008_TX_3,4,damped_trend_exponential_smoothing,0.0,1.275645703648173,damped_trend_exponential_smoothing
FOODS_1_008_TX_3,5,damped_trend_exponential_smoothing,0.0,1.275645703648173,damped_trend_exponential_smoothing
FOODS_1_008_TX_3,6,damped_trend_exponential_smoothing,1.0,1.275645703648173,damped_trend_exponential_smoothing
FOODS_1_008_TX_3,7,damped_trend_exponential_smoothing,0.0,1.275645703648173,damped_trend_exponential_smoothing
FOODS_1_008_TX_3,8,damped_trend_exponential_smoothing,4.0,1.275645703648173,damped_trend_exponential_smoothing
FOODS_1_008_WI_1,1,damped_trend_exponential_smoothing,4.0,3.337173154593162,damped_trend_exponential_smoothing
FOODS_1_008_WI_1,2,damped_trend_exponential_smoothing,3.0,3.337173154593162,damped_trend_exponential_smoothing
FOODS_1_008_WI_1,3,damped_trend_exponential_smoothing,7.0,3.337173154593162,damped_trend_exponential_smoothing
FOODS_1_008_WI_1,4,damped_trend_exponential_smoothing,4.0,3.337173154593162,damped_trend_exponential_smoothing
FOODS_1_008_WI_1,5,damped_trend_exponential_smoothing,4.0,3.337173154593162,damped_trend_exponential_smoothing
FOODS_1_008_WI_1,6,damped_trend_exponential_smoothing,1.0,3.337173154593162,damped_trend_exponential_smoothing
FOODS_1_008_WI_1,7,damped_trend_exponential_smoothing,2.0,3.337173154593162,damped_trend_exponential_smoothing
FOODS_1_008_WI_1,8,damped_trend_exponential_smoothing,2.0,3.337173154593162,damped_trend_exponential_smoothing
FOODS_1_008_WI_2,1,damped_trend_exponential_smoothing,2.0,2.939805852464821,damped_trend_exponential_smoothing
FOODS_1_008_WI_2,2,damped_trend_exponential_smoothing,6.0,2.94034645314216,damped_trend_exponential_smoothing
FOODS_1_008_WI_2,3,damped_trend_exponential_smoothing,1.0,2.940875812072437,damped_trend_exponential_smoothing
FOODS_1_008_WI_2,4,damped_trend_exponential_smoothing,1.0,2.9413941630268696,damped_trend_exponential_smoothing
FOODS_1_008_WI_2,5,damped_trend_exponential_smoothing,0.0,2.9419017349154166,damped_trend_exponential_smoothing
FOODS_1_008_WI_2,6,damped_trend_exponential_smoothing,1.0,2.9423987518878767,damped_trend_exponential_smoothing
FOODS_1_008_WI_2,7,damped_trend_exponential_smoothing,1.0,2.9428854334328696,damped_trend_exponential_smoothing
FOODS_1_008_WI_2,8,damped_trend_exponential_smoothing,1.0,2.943361994474768,damped_trend_exponential_smoothing
FOODS_1_008_WI_3,1,damped_trend_exponential_smoothing,0.0,1.213238784222199,damped_trend_exponential_smoothing
FOODS_1_008_WI_3,2,damped_trend_exponential_smoothing,0.0,1.21370535862908,damped_trend_exponential_smoothing
FOODS_1_008_WI_3,3,damped_trend_exponential_smoothing,1.0,1.2141628827520032,damped_trend_exponential_smoothing
FOODS_1_008_WI_3,4,damped_trend_exponential_smoothing,2.0,1.214611532142046,damped_trend_exponential_smoothing
FOODS_1_008_WI_3,5,damped_trend_exponential_smoothing,0.0,1.2150514789450682,damped_trend_exponential_smoothing
FOODS_1_008_WI_3,6,damped_trend_exponential_smoothing,3.0,1.2154828919677656,damped_trend_exponential_smoothing
FOODS_1_008_WI_3,7,damped_trend_exponential_smoothing,0.0,1.215905936742439,damped_trend_exponential_smoothing
FOODS_1_008_WI_3,8,damped_trend_exponential_smoothing,2.0,1.2163207755905094,damped_trend_exponential_smoothing
FOODS_1_009_CA_1,1,damped_trend_exponential_smoothing,0.0,3.034105347621051,damped_trend_exponential_smoothing
FOODS_1_009_CA_1,2,damped_trend_exponential_smoothing,0.0,3.03410534762106,damped_trend_exponential_smoothing
FOODS_1_009_CA_1,3,damped_trend_exponential_smoothing,0.0,3.034105347621068,damped_trend_exponential_smoothing
FOODS_1_009_CA_1,4,damped_trend_exponential_smoothing,0.0,3.034105347621074,damped_trend_exponential_smoothing
FOODS_1_009_CA_1,5,damped_trend_exponential_smoothing,0.0,3.03410534762108,damped_trend_exponential_smoothing
FOODS_1_009_CA_1,6,damped_trend_exponential_smoothing,0.0,3.0341053476210846,damped_trend_exponential_smoothing
FOODS_1_009_CA_1,7,damped_trend_exponential_smoothing,0.0,3.034105347621089,damped_trend_exponential_smoothing
FOODS_1_009_CA_1,8,damped_trend_exponential_smoothing,0.0,3.0341053476210926,damped_trend_exponential_smoothing
FOODS_1_009_CA_2,1,damped_trend_exponential_smoothing,0.0,2.6205883621290518,damped_trend_exponential_smoothing
FOODS_1_009_CA_2,2,damped_trend_exponential_smoothing,0.0,2.62058836212937,damped_trend_exponential_smoothing
FOODS_1_009_CA_2,3,damped_trend_exponential_smoothing,0.0,2.6205883621296486,damped_trend_exponential_smoothing
FOODS_1_009_CA_2,4,damped_trend_exponential_smoothing,0.0,2.6205883621298907,damped_trend_exponential_smoothing
FOODS_1_009_CA_2,5,damped_trend_exponential_smoothing,0.0,2.6205883621301016,damped_trend_exponential_smoothing
FOODS_1_009_CA_2,6,damped_trend_exponential_smoothing,0.0,2.620588362130285,damped_trend_exponential_smoothing
FOODS_1_009_CA_2,7,damped_trend_exponential_smoothing,0.0,2.6205883621304458,damped_trend_exponential_smoothing
FOODS_1_009_CA_2,8,damped_trend_exponential_smoothing,0.0,2.6205883621305857,damped_trend_exponential_smoothing
FOODS_1_009_CA_3,1,damped_trend_exponential_smoothing,1.0,3.674826568856159,damped_trend_exponential_smoothing
FOODS_1_009_CA_3,2,damped_trend_exponential_smoothing,0.0,3.674826602225678,damped_trend_exponential_smoothing
FOODS_1_009_CA_3,3,damped_trend_exponential_smoothing,0.0,3.674826632989821,damped_trend_exponential_smoothing
FOODS_1_009_CA_3,4,damped_trend_exponential_smoothing,1.0,3.6748266613520046,damped_trend_exponential_smoothing
FOODS_1_009_CA_3,5,damped_trend_exponential_smoothing,0.0,3.6748266874997673,damped_trend_exponential_smoothing
FOODS_1_009_CA_3,6,damped_trend_exponential_smoothing,0.0,3.674826711606003,damped_trend_exponential_smoothing
FOODS_1_009_CA_3,7,damped_trend_exponential_smoothing,0.0,3.6748267338301073,damped_trend_exponential_smoothing
FOODS_1_009_CA_3,8,damped_trend_exponential_smoothing,0.0,3.67482675431903,damped_trend_exponential_smoothing
FOODS_1_009_CA_4,1,damped_trend_exponential_smoothing,0.0,1.887547722492573,damped_trend_exponential_smoothing
FOODS_1_009_CA_4,2,damped_trend_exponential_smoothing,0.0,1.887547722806204,damped_trend_exponential_smoothing
FOODS_1_009_CA_4,3,damped_trend_exponential_smoothing,0.0,1.88754772309039,damped_trend_exponential_smoothing
FOODS_1_009_CA_4,4,damped_trend_exponential_smoothing,0.0,1.8875477233478968,damped_trend_exponential_smoothing
FOODS_1_009_CA_4,5,damped_trend_exponential_smoothing,0.0,1.8875477235812288,damped_trend_exponential_smoothing
FOODS_1_009_CA_4,6,damped_trend_exponential_smoothing,0.0,1.8875477237926548,damped_trend_exponential_smoothing
FOODS_1_009_CA_4,7,damped_trend_exponential_smoothing,0.0,1.887547723984232,damped_trend_exponential_smoothing
FOODS_1_009_CA_4,8,damped_trend_exponential_smoothing,0.0,1.887547724157824,damped_trend_exponential_smoothing
FOODS_1_009_TX_1,1,damped_trend_exponential_smoothing,0.0,1.0069171104228276,damped_trend_exponential_smoothing
FOODS_1_009_TX_1,2,damped_trend_exponential_smoothing,0.0,1.0069171104228276,damped_trend_exponential_smoothing
FOODS_1_009_TX_1,3,damped_trend_exponential_smoothing,0.0,1.0069171104228276,damped_trend_exponential_smoothing
FOODS_1_009_TX_1,4,damped_trend_exponential_smoothing,0.0,1.0069171104228276,damped_trend_exponential_smoothing
FOODS_1_009_TX_1,5,damped_trend_exponential_smoothing,0.0,1.0069171104228276,damped_trend_exponential_smoothing
FOODS_1_009_TX_1,6,damped_trend_exponential_smoothing,0.0,1.0069171104228276,damped_trend_exponential_smoothing
FOODS_1_009_TX_1,7,damped_trend_exponential_smoothing,0.0,1.0069171104228276,damped_trend_exponential_smoothing
FOODS_1_009_TX_1,8,damped_trend_exponential_smoothing,0.0,1.0069171104228276,damped_trend_exponential_smoothing
FOODS_1_009_TX_2,1,damped_trend_exponential_smoothing,0.0,0.3136695521597636,damped_trend_exponential_smoothing
FOODS_1_009_TX_2,2,damped_trend_exponential_smoothing,0.0,0.3136695521597644,damped_trend_exponential_smoothing
FOODS_1_009_TX_2,3,damped_trend_exponential_smoothing,0.0,0.313669552159765,damped_trend_exponential_smoothing
FOODS_1_009_TX_2,4,damped_trend_exponential_smoothing,0.0,0.3136695521597656,damped_trend_exponential_smoothing
FOODS_1_009_TX_2,5,damped_trend_exponential_smoothing,0.0,0.313669552159766,damped_trend_exponential_smoothing
FOODS_1_009_TX_2,6,damped_trend_exponential_smoothing,0.0,0.3136695521597664,damped_trend_exponential_smoothing
FOODS_1_009_TX_2,7,damped_trend_exponential_smoothing,0.0,0.3136695521597668,damped_trend_exponential_smoothing
FOODS_1_009_TX_2,8,damped_trend_exponential_smoothing,0.0,0.313669552159767,damped_trend_exponential_smoothing
FOODS_1_009_TX_3,1,damped_trend_exponential_smoothing,0.0,1.2930750767315882,damped_trend_exponential_smoothing
FOODS_1_009_TX_3,2,damped_trend_exponential_smoothing,0.0,1.2930753689609236,damped_trend_exponential_smoothing
FOODS_1_009_TX_3,3,damped_trend_exponential_smoothing,0.0,1.2930756436400452,damped_trend_exponential_smoothing
FOODS_1_009_TX_3,4,damped_trend_exponential_smoothing,0.0,1.2930759018229545,damped_trend_exponential_smoothing
FOODS_1_009_TX_3,5,damped_trend_exponential_smoothing,0.0,1.2930761445003525,damped_trend_exponential_smoothing
FOODS_1_009_TX_3,6,damped_trend_exponential_smoothing,0.0,1.2930763726034429,damped_trend_exponential_smoothing
FOODS_1_009_TX_3,7,damped_trend_exponential_smoothing,0.0,1.293076587007505,damped_trend_exponential_smoothing
FOODS_1_009_TX_3,8,damped_trend_exponential_smoothing,0.0,1.2930767885352517,damped_trend_exponential_smoothing
FOODS_1_009_WI_1,1,damped_trend_exponential_smoothing,0.0,1.4555455365122678,damped_trend_exponential_smoothing
FOODS_1_009_WI_1,2,damped_trend_exponential_smoothing,0.0,1.455545536512268,damped_trend_exponential_smoothing
FOODS_1_009_WI_1,3,damped_trend_exponential_smoothing,0.0,1.4555455365122685,damped_trend_exponential_smoothing
FOODS_1_009_WI_1,4,damped_trend_exponential_smoothing,0.0,1.4555455365122685,damped_trend_exponential_smoothing
FOODS_1_009_WI_1,5,damped_trend_exponential_smoothing,0.0,1.4555455365122685,damped_trend_exponential_smoothing
FOODS_1_009_WI_1,6,damped_trend_exponential_smoothing,0.0,1.4555455365122685,damped_trend_exponential_smoothing
FOODS_1_009_WI_1,7,damped_trend_exponential_smoothing,0.0,1.4555455365122685,damped_trend_exponential_smoothing
FOODS_1_009_WI_1,8,damped_trend_exponential_smoothing,0.0,1.4555455365122687,damped_trend_exponential_smoothing
FOODS_1_009_WI_2,1,damped_trend_exponential_smoothing,0.0,1.7829084197388674,damped_trend_exponential_smoothing
FOODS_1_009_WI_2,2,damped_trend_exponential_smoothing,0.0,1.782908419738868,damped_trend_exponential_smoothing
FOODS_1_009_WI_2,3,damped_trend_exponential_smoothing,0.0,1.782908419738869,damped_trend_exponential_smoothing
FOODS_1_009_WI_2,4,damped_trend_exponential_smoothing,0.0,1.7829084197388694,damped_trend_exponential_smoothing
FOODS_1_009_WI_2,5,damped_trend_exponential_smoothing,0.0,1.78290841973887,damped_trend_exponential_smoothing
FOODS_1_009_WI_2,6,damped_trend_exponential_smoothing,0.0,1.7829084197388705,damped_trend_exponential_smoothing
FOODS_1_009_WI_2,7,damped_trend_exponential_smoothing,0.0,1.782908419738871,damped_trend_exponential_smoothing
FOODS_1_009_WI_2,8,damped_trend_exponential_smoothing,0.0,1.7829084197388712,damped_trend_exponential_smoothing
FOODS_1_009_WI_3,1,damped_trend_exponential_smoothing,0.0,0.7734827433785084,damped_trend_exponential_smoothing
FOODS_1_009_WI_3,2,damped_trend_exponential_smoothing,0.0,0.7734827433785084,damped_trend_exponential_smoothing
FOODS_1_009_WI_3,3,damped_trend_exponential_smoothing,0.0,0.7734827433785084,damped_trend_exponential_smoothing
FOODS_1_009_WI_3,4,damped_trend_exponential_smoothing,0.0,0.7734827433785084,damped_trend_exponential_smoothing
FOODS_1_009_WI_3,5,damped_trend_exponential_smoothing,0.0,0.7734827433785084,damped_trend_exponential_smoothing
FOODS_1_009_WI_3,6,damped_trend_exponential_smoothing,0.0,0.7734827433785084,damped_trend_exponential_smoothing
FOODS_1_009_WI_3,7,damped_trend_exponential_smoothing,0.0,0.7734827433785084,damped_trend_exponential_smoothing
FOODS_1_009_WI_3,8,damped_trend_exponential_smoothing,0.0,0.7734827433785084,damped_trend_exponential_smoothing
FOODS_1_010_CA_1,1,damped_trend_exponential_smoothing,0.0,1.5623055951724132,damped_trend_exponential_smoothing
FOODS_1_010_CA_1,2,damped_trend_exponential_smoothing,0.0,1.5623055953580538,damped_trend_exponential_smoothing
FOODS_1_010_CA_1,3,damped_trend_exponential_smoothing,3.0,1.5623055955263647,damped_trend_exponential_smoothing
FOODS_1_010_CA_1,4,damped_trend_exponential_smoothing,0.0,1.5623055956789635,damped_trend_exponential_smoothing
FOODS_1_010_CA_1,5,damped_trend_exponential_smoothing,0.0,1.5623055958173169,damped_trend_exponential_smoothing
FOODS_1_010_CA_1,6,damped_trend_exponential_smoothing,5.0,1.5623055959427548,damped_trend_exponential_smoothing
FOODS_1_010_CA_1,7,damped_trend_exponential_smoothing,0.0,1.562305596056483,damped_trend_exponential_smoothing
FOODS_1_010_CA_1,8,damped_trend_exponential_smoothing,0.0,1.5623055961595942,damped_trend_exponential_smoothing
FOODS_1_010_CA_2,1,damped_trend_exponential_smoothing,7.0,2.76683594389569,damped_trend_exponential_smoothing
FOODS_1_010_CA_2,2,damped_trend_exponential_smoothing,2.0,2.771756663152821,damped_trend_exponential_smoothing
FOODS_1_010_CA_2,3,damped_trend_exponential_smoothing,7.0,2.7766328579516446,damped_trend_exponential_smoothing
FOODS_1_010_CA_2,4,damped_trend_exponential_smoothing,1.0,2.78146493116566,damped_trend_exponential_smoothing
FOODS_1_010_CA_2,5,damped_trend_exponential_smoothing,0.0,2.786253282023021,damped_trend_exponential_smoothing
FOODS_1_010_CA_2,6,damped_trend_exponential_smoothing,1.0,2.7909983061395205,damped_trend_exponential_smoothing
FOODS_1_010_CA_2,7,damped_trend_exponential_smoothing,2.0,2.795700395551273,damped_trend_exponential_smoothing
FOODS_1_010_CA_2,8,damped_trend_exponential_smoothing,2.0,2.800359938747111,damped_trend_exponential_smoothing
FOODS_1_010_CA_3,1,damped_trend_exponential_smoothing,3.0,3.529988665995976,damped_trend_exponential_smoothing
FOODS_1_010_CA_3,2,damped_trend_exponential_smoothing,2.0,3.533409207898079,damped_trend_exponential_smoothing
FOODS_1_010_CA_3,3,damped_trend_exponential_smoothing,2.0,3.536786883039253,damped_trend_exponential_smoothing
FOODS_1_010_CA_3,4,damped_trend_exponential_smoothing,6.0,3.540122228632386,damped_trend_exponential_smoothing
FOODS_1_010_CA_3,5,damped_trend_exponential_smoothing,7.0,3.5434157751579303,damped_trend_exponential_smoothing
FOODS_1_010_CA_3,6,damped_trend_exponential_smoothing,6.0,3.546668046448274,damped_trend_exponential_smoothing
FOODS_1_010_CA_3,7,damped_trend_exponential_smoothing,4.0,3.549879559771059,damped_trend_exponential_smoothing
FOODS_1_010_CA_3,8,damped_trend_exponential_smoothing,3.0,3.5530508259114475,damped_trend_exponential_smoothing
FOODS_1_010_CA_4,1,damped_trend_exponential_smoothing,0.0,0.0004318206871719,damped_trend_exponential_smoothing
FOODS_1_010_CA_4,2,damped_trend_exponential_smoothing,0.0,0.000516441956694,damped_trend_exponential_smoothing
FOODS_1_010_CA_4,3,damped_trend_exponential_smoothing,0.0,0.0005983279155868,damped_trend_exponential_smoothing
FOODS_1_010_CA_4,4,damped_trend_exponential_smoothing,0.0,0.0006775669804419,damped_trend_exponential_smoothing
FOODS_1_010_CA_4,5,damped_trend_exponential_smoothing,0.0,0.00075424470986,damped_trend_exponential_smoothing
FOODS_1_010_CA_4,6,damped_trend_exponential_smoothing,0.0,0.0008284438968325,damped_trend_exponential_smoothing
FOODS_1_010_CA_4,7,damped_trend_exponential_smoothing,0.0,0.0009002446581377,damped_trend_exponential_smoothing
FOODS_1_010_CA_4,8,damped_trend_exponential_smoothing,1.0,0.0009697245208473,damped_trend_exponential_smoothing
FOODS_1_010_TX_1,1,damped_trend_exponential_smoothing,0.0,2.2365267166903644,damped_trend_exponential_smoothing
FOODS_1_010_TX_1,2,damped_trend_exponential_smoothing,0.0,2.2365267166892773,damped_trend_exponential_smoothing
FOODS_1_010_TX_1,3,damped_trend_exponential_smoothing,4.0,2.236526716688311,damped_trend_exponential_smoothing
FOODS_1_010_TX_1,4,damped_trend_exponential_smoothing,4.0,2.236526716687451,damped_trend_exponential_smoothing
FOODS_1_010_TX_1,5,damped_trend_exponential_smoothing,5.0,2.2365267166866865,damped_trend_exponential_smoothing
FOODS_1_010_TX_1,6,damped_trend_exponential_smoothing,2.0,2.2365267166860066,damped_trend_exponential_smoothing
FOODS_1_010_TX_1,7,damped_trend_exponential_smoothing,9.0,2.236526716685402,damped_trend_exponential_smoothing
