sku_id,week_start_date,horizon,predicted_demand,weekly_units_sold
FOODS_1_011_WI_1,2016-03-05,2,5.714112027599866,7
FOODS_1_011_WI_2,2016-03-05,2,4.042451497041135,6
FOODS_1_011_WI_3,2016-03-05,2,2.899159079327424,4
HOBBIES_1_001_CA_1,2016-03-05,2,4.943711789130765,6
HOBBIES_1_001_CA_2,2016-03-05,2,3.8865887472980796,4
HOBBIES_1_001_CA_3,2016-03-05,2,5.949010012995904,7
HOBBIES_1_001_CA_4,2016-03-05,2,5.107587851621096,3
HOBBIES_1_001_TX_1,2016-03-05,2,1.846985262608902,3
HOBBIES_1_001_TX_2,2016-03-05,2,3.0707833511383593,2
HOBBIES_1_001_TX_3,2016-03-05,2,3.5748910104505436,4
HOBBIES_1_001_WI_1,2016-03-05,2,3.1418616103252037,5
HOBBIES_1_001_WI_2,2016-03-05,2,1.6577625111357615,0
HOBBIES_1_001_WI_3,2016-03-05,2,1.738981741827299,0
HOBBIES_1_002_CA_1,2016-03-05,2,2.0580935515233847,3
HOBBIES_1_002_CA_2,2016-03-05,2,1.3846597790193764,1
HOBBIES_1_002_CA_3,2016-03-05,2,1.8957968890134087,0
HOBBIES_1_002_CA_4,2016-03-05,2,1.2448906506773059,1
HOBBIES_1_002_TX_1,2016-03-05,2,1.3004362241242808,0
HOBBIES_1_002_TX_2,2016-03-05,2,1.3077500716121309,0
HOBBIES_1_002_TX_3,2016-03-05,2,1.2243068709715597,1
HOBBIES_1_002_WI_1,2016-03-05,2,5.884457962023293,9
HOBBIES_1_002_WI_2,2016-03-05,2,4.651754777784325,5
HOBBIES_1_002_WI_3,2016-03-05,2,2.67713318925393,1
HOBBIES_1_003_CA_1,2016-03-05,2,3.1148509190622344,10
HOBBIES_1_003_CA_2,2016-03-05,2,3.758069440460241,1
HOBBIES_1_003_CA_3,2016-03-05,2,2.0242614669919297,5
HOBBIES_1_003_CA_4,2016-03-05,2,1.4170779141915315,2
HOBBIES_1_003_TX_1,2016-03-05,2,1.3409099039104173,4
HOBBIES_1_003_TX_2,2016-03-05,2,1.2661728294837091,0
HOBBIES_1_003_TX_3,2016-03-05,2,1.7390229187452526,1
HOBBIES_1_003_WI_1,2016-03-05,2,1.9753448343473956,0
HOBBIES_1_003_WI_2,2016-03-05,2,1.7066506231518843,2
HOBBIES_1_003_WI_3,2016-03-05,2,1.2661728294837091,0
HOBBIES_1_004_CA_1,2016-03-05,2,14.46041251415086,10
HOBBIES_1_004_CA_2,2016-03-05,2,20.576611231248354,8
HOBBIES_1_004_CA_3,2016-03-05,2,42.088053848731704,50
HOBBIES_1_004_CA_4,2016-03-05,2,5.310322582230232,5
HOBBIES_1_004_TX_1,2016-03-05,2,4.786889663929358,7
HOBBIES_1_004_TX_2,2016-03-05,2,6.62015561573892,4
HOBBIES_1_004_TX_3,2016-03-05,2,7.6598541818326185,0
HOBBIES_1_004_WI_1,2016-03-05,2,3.1905082334629307,1
HOBBIES_1_004_WI_2,2016-03-05,2,4.45634352900362,3
HOBBIES_1_004_WI_3,2016-03-05,2,17.15923952686788,20
HOBBIES_1_005_CA_1,2016-03-05,2,8.008547668520578,8
HOBBIES_1_005_CA_2,2016-03-05,2,9.99015933654362,9
HOBBIES_1_005_CA_3,2016-03-05,2,10.807259617558996,29
HOBBIES_1_005_CA_4,2016-03-05,2,12.21668314343335,20
HOBBIES_1_005_TX_1,2016-03-05,2,5.070204297011998,11
HOBBIES_1_005_TX_2,2016-03-05,2,4.271102918391988,2
HOBBIES_1_005_TX_3,2016-03-05,2,3.9586903530643305,2
HOBBIES_1_005_WI_1,2016-03-05,2,5.865820644475576,1
HOBBIES_1_005_WI_2,2016-03-05,2,3.958748478917128,5
HOBBIES_1_005_WI_3,2016-03-05,2,3.6552709363163953,4
HOBBIES_1_006_CA_1,2016-03-05,2,7.032739524390692,7
HOBBIES_1_006_CA_2,2016-03-05,2,5.275801998298819,7
HOBBIES_1_006_CA_3,2016-03-05,2,7.779326549584693,11
HOBBIES_1_006_CA_4,2016-03-05,2,1.4376463605749987,0
HOBBIES_1_006_TX_1,2016-03-05,2,3.2062993335740777,0
HOBBIES_1_006_TX_2,2016-03-05,2,2.625631933385101,6
HOBBIES_1_006_TX_3,2016-03-05,2,2.1055002679275936,0
HOBBIES_1_006_WI_1,2016-03-05,2,15.724403353597387,12
HOBBIES_1_006_WI_2,2016-03-05,2,7.116697340538092,5
HOBBIES_1_006_WI_3,2016-03-05,2,4.668833910224262,3
HOBBIES_1_007_CA_1,2016-03-05,2,2.1583521392735245,2
HOBBIES_1_007_CA_2,2016-03-05,2,2.0647556078601963,2
HOBBIES_1_007_CA_3,2016-03-05,2,1.8192060672844506,2
HOBBIES_1_007_CA_4,2016-03-05,2,2.0094857378591717,3
HOBBIES_1_007_TX_1,2016-03-05,2,2.0223340576322366,1
HOBBIES_1_007_TX_2,2016-03-05,2,1.2896002886655307,0
HOBBIES_1_007_TX_3,2016-03-05,2,1.7256045721229434,1
HOBBIES_1_007_WI_1,2016-03-05,2,3.463435155582739,7
HOBBIES_1_007_WI_2,2016-03-05,2,1.9666555855740304,0
HOBBIES_1_007_WI_3,2016-03-05,2,1.571677487883509,2
HOBBIES_1_008_CA_1,2016-03-05,2,68.90811220642416,34
HOBBIES_1_008_CA_2,2016-03-05,2,25.53442714102176,31
HOBBIES_1_008_CA_3,2016-03-05,2,48.8038547059498,32
HOBBIES_1_008_CA_4,2016-03-05,2,21.28872991798231,34
HOBBIES_1_008_TX_1,2016-03-05,2,3.5813624678691194,11
HOBBIES_1_008_TX_2,2016-03-05,2,29.423071006490517,9
HOBBIES_1_008_TX_3,2016-03-05,2,20.781816789127767,23
HOBBIES_1_008_WI_1,2016-03-05,2,20.318419701516724,22
HOBBIES_1_008_WI_2,2016-03-05,2,16.472392311427065,28
HOBBIES_1_008_WI_3,2016-03-05,2,17.351468598307115,26
HOBBIES_1_009_CA_1,2016-03-05,2,2.627862897233999,1
HOBBIES_1_009_CA_2,2016-03-05,2,5.263018726279858,3
HOBBIES_1_009_CA_3,2016-03-05,2,6.875322046129698,6
HOBBIES_1_009_CA_4,2016-03-05,2,17.947342950832958,9
HOBBIES_1_009_TX_1,2016-03-05,2,3.3185415877390856,10
HOBBIES_1_009_TX_2,2016-03-05,2,4.851804226518199,8
HOBBIES_1_009_TX_3,2016-03-05,2,3.1868914033168836,3
HOBBIES_1_009_WI_1,2016-03-05,2,5.179961798066998,8
HOBBIES_1_009_WI_2,2016-03-05,2,1.5092667415967755,2
HOBBIES_1_009_WI_3,2016-03-05,2,1.5842996744188056,1
HOBBIES_1_010_CA_1,2016-03-05,2,4.541663937663111,1
HOBBIES_1_010_CA_2,2016-03-05,2,3.6233727919601817,0
HOBBIES_1_010_CA_3,2016-03-05,2,5.158796237985409,4
HOBBIES_1_010_CA_4,2016-03-05,2,1.6030480657803363,1
HOBBIES_1_010_TX_1,2016-03-05,2,4.241330029477968,2
HOBBIES_1_010_TX_2,2016-03-05,2,5.293892654761784,10
HOBBIES_1_010_TX_3,2016-03-05,2,4.084932997060764,4
HOBBIES_1_010_WI_1,2016-03-05,2,3.672343400006479,6
HOBBIES_1_010_WI_2,2016-03-05,2,2.217152114606518,0
HOBBIES_1_010_WI_3,2016-03-05,2,2.9036285946772415,3
HOUSEHOLD_1_001_CA_1,2016-03-05,2,5.096985275435748,5
HOUSEHOLD_1_001_CA_2,2016-03-05,2,3.1796707134720053,8
HOUSEHOLD_1_001_CA_3,2016-03-05,2,2.1946777616131916,3
HOUSEHOLD_1_001_CA_4,2016-03-05,2,3.2478275294586294,4
HOUSEHOLD_1_001_TX_1,2016-03-05,2,2.0550421023124454,2
HOUSEHOLD_1_001_TX_2,2016-03-05,2,2.0823757268140537,0
HOUSEHOLD_1_001_TX_3,2016-03-05,2,2.113720787603588,1
HOUSEHOLD_1_001_WI_1,2016-03-05,2,10.06086048569825,7
HOUSEHOLD_1_001_WI_2,2016-03-05,2,1.98726040161457,0
HOUSEHOLD_1_001_WI_3,2016-03-05,2,2.7318842493179134,0
HOUSEHOLD_1_002_CA_1,2016-03-05,2,2.0563898501108735,0
HOUSEHOLD_1_002_CA_2,2016-03-05,2,5.601921102649708,8
HOUSEHOLD_1_002_CA_3,2016-03-05,2,6.424968441892784,4
HOUSEHOLD_1_002_CA_4,2016-03-05,2,5.521212188498169,9
HOUSEHOLD_1_002_TX_1,2016-03-05,2,2.604093753729154,0
HOUSEHOLD_1_002_TX_2,2016-03-05,2,4.383081334688327,5
HOUSEHOLD_1_002_TX_3,2016-03-05,2,2.1948251622158894,0
HOUSEHOLD_1_002_WI_1,2016-03-05,2,11.277790829484374,9
HOUSEHOLD_1_002_WI_2,2016-03-05,2,4.208626040016104,5
HOUSEHOLD_1_002_WI_3,2016-03-05,2,2.1737941168037094,2
HOUSEHOLD_1_003_CA_1,2016-03-05,2,4.705304988682816,6
HOUSEHOLD_1_003_CA_2,2016-03-05,2,8.799588007927348,5
HOUSEHOLD_1_003_CA_3,2016-03-05,2,15.870396679606724,15
HOUSEHOLD_1_003_CA_4,2016-03-05,2,5.569616387495207,5
HOUSEHOLD_1_003_TX_1,2016-03-05,2,2.2203233069469928,2
HOUSEHOLD_1_003_TX_2,2016-03-05,2,2.774908023936172,1
HOUSEHOLD_1_003_TX_3,2016-03-05,2,2.4634467031551384,2
HOUSEHOLD_1_003_WI_1,2016-03-05,2,8.325403015715546,4
HOUSEHOLD_1_003_WI_2,2016-03-05,2,6.72492809744673,1
HOUSEHOLD_1_003_WI_3,2016-03-05,2,3.4089642817788746,6
HOUSEHOLD_1_004_CA_1,2016-03-05,2,14.907082138947096,8
HOUSEHOLD_1_004_CA_2,2016-03-05,2,15.747003824141604,15
HOUSEHOLD_1_004_CA_3,2016-03-05,2,57.88143491697346,54
HOUSEHOLD_1_004_CA_4,2016-03-05,2,5.588199688057301,7
HOUSEHOLD_1_004_TX_1,2016-03-05,2,7.7199725184771175,4
HOUSEHOLD_1_004_TX_2,2016-03-05,2,12.835350656895988,8
HOUSEHOLD_1_004_TX_3,2016-03-05,2,11.100150384163632,10
HOUSEHOLD_1_004_WI_1,2016-03-05,2,9.1371835946727,6
HOUSEHOLD_1_004_WI_2,2016-03-05,2,22.192864680207478,8
HOUSEHOLD_1_004_WI_3,2016-03-05,2,14.762292306507968,27
HOUSEHOLD_1_005_CA_1,2016-03-05,2,12.977997493933392,8
HOUSEHOLD_1_005_CA_2,2016-03-05,2,16.530737019862993,11
HOUSEHOLD_1_005_CA_3,2016-03-05,2,11.938385613639113,3
HOUSEHOLD_1_005_CA_4,2016-03-05,2,4.983657818782445,4
HOUSEHOLD_1_005_TX_1,2016-03-05,2,6.47800657386932,5
HOUSEHOLD_1_005_TX_2,2016-03-05,2,14.435457761590872,13
HOUSEHOLD_1_005_TX_3,2016-03-05,2,6.950272055487856,5
HOUSEHOLD_1_005_WI_1,2016-03-05,2,8.89363582536014,10
HOUSEHOLD_1_005_WI_2,2016-03-05,2,11.370602105153921,4
HOUSEHOLD_1_005_WI_3,2016-03-05,2,14.249566671842336,3
HOUSEHOLD_1_006_CA_1,2016-03-05,2,10.520995652902633,17
HOUSEHOLD_1_006_CA_2,2016-03-05,2,8.12523701485723,7
HOUSEHOLD_1_006_CA_3,2016-03-05,2,9.055605740902678,12
HOUSEHOLD_1_006_CA_4,2016-03-05,2,4.400618934536159,3
HOUSEHOLD_1_006_TX_1,2016-03-05,2,6.4897944620210355,6
HOUSEHOLD_1_006_TX_2,2016-03-05,2,7.446049017342202,13
HOUSEHOLD_1_006_TX_3,2016-03-05,2,8.14782411714518,7
HOUSEHOLD_1_006_WI_1,2016-03-05,2,3.914313503711085,1
HOUSEHOLD_1_006_WI_2,2016-03-05,2,3.815650982489298,7
HOUSEHOLD_1_006_WI_3,2016-03-05,2,4.7720548525304345,5
HOUSEHOLD_1_007_CA_1,2016-03-05,2,15.893030942179667,22
HOUSEHOLD_1_007_CA_2,2016-03-05,2,10.067016223212654,8
HOUSEHOLD_1_007_CA_3,2016-03-05,2,13.62492967096315,18
HOUSEHOLD_1_007_CA_4,2016-03-05,2,6.582810042061704,11
HOUSEHOLD_1_007_TX_1,2016-03-05,2,11.06783279028704,10
HOUSEHOLD_1_007_TX_2,2016-03-05,2,8.189187180175159,16
HOUSEHOLD_1_007_TX_3,2016-03-05,2,8.77600189900754,7
HOUSEHOLD_1_007_WI_1,2016-03-05,2,9.937677510475995,2
HOUSEHOLD_1_007_WI_2,2016-03-05,2,14.384773108284325,17
HOUSEHOLD_1_007_WI_3,2016-03-05,2,10.119837742184748,8
HOUSEHOLD_1_008_CA_1,2016-03-05,2,2.772632346289459,4
HOUSEHOLD_1_008_CA_2,2016-03-05,2,2.2651335829366874,4
HOUSEHOLD_1_008_CA_3,2016-03-05,2,4.1546467938200315,2
HOUSEHOLD_1_008_CA_4,2016-03-05,2,1.8184688276174323,2
HOUSEHOLD_1_008_TX_1,2016-03-05,2,2.0221979254969145,0
HOUSEHOLD_1_008_TX_2,2016-03-05,2,3.2006905309920017,4
HOUSEHOLD_1_008_TX_3,2016-03-05,2,2.4304410749000938,6
HOUSEHOLD_1_008_WI_1,2016-03-05,2,2.2532337316939723,2
HOUSEHOLD_1_008_WI_2,2016-03-05,2,3.2181085161182947,3
HOUSEHOLD_1_008_WI_3,2016-03-05,2,1.6333558831339938,3
HOUSEHOLD_1_009_CA_1,2016-03-05,2,4.821992083031175,5
HOUSEHOLD_1_009_CA_2,2016-03-05,2,4.289979120992118,6
HOUSEHOLD_1_009_CA_3,2016-03-05,2,3.5512549878279076,10
HOUSEHOLD_1_009_CA_4,2016-03-05,2,1.963212468992007,4
HOUSEHOLD_1_009_TX_1,2016-03-05,2,2.1915480879873743,2
HOUSEHOLD_1_009_TX_2,2016-03-05,2,5.701630960506016,6
HOUSEHOLD_1_009_TX_3,2016-03-05,2,3.2403093425681946,1
HOUSEHOLD_1_009_WI_1,2016-03-05,2,1.8421410482382221,4
HOUSEHOLD_1_009_WI_2,2016-03-05,2,2.618358711804921,5
HOUSEHOLD_1_009_WI_3,2016-03-05,2,2.9284731399054738,2
HOUSEHOLD_1_010_CA_1,2016-03-05,2,7.089093678096563,14
HOUSEHOLD_1_010_CA_2,2016-03-05,2,6.336380069143212,8
HOUSEHOLD_1_010_CA_3,2016-03-05,2,11.799390778088133,2
HOUSEHOLD_1_010_CA_4,2016-03-05,2,2.2437275505001715,0
HOUSEHOLD_1_010_TX_1,2016-03-05,2,6.406475256147025,6
HOUSEHOLD_1_010_TX_2,2016-03-05,2,8.866791155688372,9
HOUSEHOLD_1_010_TX_3,2016-03-05,2,3.163777542144987,13
HOUSEHOLD_1_010_WI_1,2016-03-05,2,5.747511589308449,9
HOUSEHOLD_1_010_WI_2,2016-03-05,2,8.171072533483018,2
HOUSEHOLD_1_010_WI_3,2016-03-05,2,2.6065104184733956,2
FOODS_1_001_CA_1,2016-03-12,3,3.7599572902103864,8
FOODS_1_001_CA_2,2016-03-12,3,7.954177984364985,7
FOODS_1_001_CA_3,2016-03-12,3,8.842031183258019,3
FOODS_1_001_CA_4,2016-03-12,3,1.7935812403760676,2
FOODS_1_001_TX_1,2016-03-12,3,3.697009600525913,5
FOODS_1_001_TX_2,2016-03-12,3,4.284725626622758,3
FOODS_1_001_TX_3,2016-03-12,3,2.7091778201421124,1
FOODS_1_001_WI_1,2016-03-12,3,3.2836143672189957,0
FOODS_1_001_WI_2,2016-03-12,3,2.3043596487785716,2
FOODS_1_001_WI_3,2016-03-12,3,1.719980960308988,2
FOODS_1_002_CA_1,2016-03-12,3,2.8607390423362147,6
FOODS_1_002_CA_2,2016-03-12,3,4.561193813757334,3
FOODS_1_002_CA_3,2016-03-12,3,2.9961081706428763,5
FOODS_1_002_CA_4,2016-03-12,3,2.802003101261395,2
FOODS_1_002_TX_1,2016-03-12,3,1.684009582768883,0
FOODS_1_002_TX_2,2016-03-12,3,1.352226121859236,1
FOODS_1_002_TX_3,2016-03-12,3,2.040356167399016,1
FOODS_1_002_WI_1,2016-03-12,3,7.26872468547778,7
FOODS_1_002_WI_2,2016-03-12,3,3.442259696319872,2
FOODS_1_002_WI_3,2016-03-12,3,1.6981550739833091,2
FOODS_1_003_CA_1,2016-03-12,3,4.787401558007521,5
FOODS_1_003_CA_2,2016-03-12,3,6.805495127952965,6
FOODS_1_003_CA_3,2016-03-12,3,4.4797098533335165,6
FOODS_1_003_CA_4,2016-03-12,3,2.0721820994037334,1
FOODS_1_003_TX_1,2016-03-12,3,1.8893016876755544,2
FOODS_1_003_TX_2,2016-03-12,3,1.9149244643638883,5
FOODS_1_003_TX_3,2016-03-12,3,1.5033362655209488,0
FOODS_1_003_WI_1,2016-03-12,3,7.596289900878353,6
FOODS_1_003_WI_2,2016-03-12,3,1.8756277136959651,4
FOODS_1_003_WI_3,2016-03-12,3,1.6034359154255333,6
FOODS_1_004_CA_1,2016-03-12,3,13.044791851691734,0
FOODS_1_004_CA_2,2016-03-12,3,15.285268651977775,0
FOODS_1_004_CA_3,2016-03-12,3,2.1272931028669184,0
FOODS_1_004_CA_4,2016-03-12,3,12.136745816376528,0
FOODS_1_004_TX_1,2016-03-12,3,9.895007269167372,0
FOODS_1_004_TX_2,2016-03-12,3,19.38057733136879,0
FOODS_1_004_TX_3,2016-03-12,3,14.52755194099875,0
FOODS_1_004_WI_1,2016-03-12,3,7.677301238659624,0
FOODS_1_004_WI_2,2016-03-12,3,38.942637158531525,0
FOODS_1_004_WI_3,2016-03-12,3,11.342428806240475,0
FOODS_1_005_CA_1,2016-03-12,3,10.358782386834845,15
FOODS_1_005_CA_2,2016-03-12,3,20.935713863746276,29
FOODS_1_005_CA_3,2016-03-12,3,20.722149297997397,21
FOODS_1_005_CA_4,2016-03-12,3,3.8851758225549418,8
FOODS_1_005_TX_1,2016-03-12,3,4.815168573667181,8
FOODS_1_005_TX_2,2016-03-12,3,7.656098437650785,4
FOODS_1_005_TX_3,2016-03-12,3,7.287035421887406,7
FOODS_1_005_WI_1,2016-03-12,3,15.687062968799857,23
FOODS_1_005_WI_2,2016-03-12,3,18.97792400867309,10
FOODS_1_005_WI_3,2016-03-12,3,11.737887914066135,13
FOODS_1_006_CA_1,2016-03-12,3,11.835266094936385,14
FOODS_1_006_CA_2,2016-03-12,3,7.046801225441337,10
FOODS_1_006_CA_3,2016-03-12,3,9.556333469310532,10
FOODS_1_006_CA_4,2016-03-12,3,10.537716426042115,10
FOODS_1_006_TX_1,2016-03-12,3,3.6776151092703047,3
FOODS_1_006_TX_2,2016-03-12,3,4.784492259597287,0
FOODS_1_006_TX_3,2016-03-12,3,9.514105157785977,0
FOODS_1_006_WI_1,2016-03-12,3,9.649493407390192,8
FOODS_1_006_WI_2,2016-03-12,3,8.354214376171534,6
FOODS_1_006_WI_3,2016-03-12,3,6.998809041165462,7
FOODS_1_008_CA_1,2016-03-12,3,3.052814219323698,1
FOODS_1_008_CA_2,2016-03-12,3,1.9766994227571695,2
FOODS_1_008_CA_3,2016-03-12,3,2.288589625833167,1
FOODS_1_008_CA_4,2016-03-12,3,2.0319607605560996,1
FOODS_1_008_TX_1,2016-03-12,3,1.2839518696709957,0
FOODS_1_008_TX_2,2016-03-12,3,1.6404829023333263,1
FOODS_1_008_TX_3,2016-03-12,3,1.3023226475309735,2
FOODS_1_008_WI_1,2016-03-12,3,3.0213559998349657,7
FOODS_1_008_WI_2,2016-03-12,3,2.971731412824746,1
FOODS_1_008_WI_3,2016-03-12,3,1.6298808217950689,1
FOODS_1_009_CA_1,2016-03-12,3,5.373494049222175,0
FOODS_1_009_CA_2,2016-03-12,3,4.552646312174375,0
FOODS_1_009_CA_3,2016-03-12,3,7.082512470983622,0
FOODS_1_009_CA_4,2016-03-12,3,2.906765062120132,0
FOODS_1_009_TX_1,2016-03-12,3,1.9465245400704483,0
FOODS_1_009_TX_2,2016-03-12,3,3.0600945332806244,0
FOODS_1_009_TX_3,2016-03-12,3,1.9465245400704483,0
FOODS_1_009_WI_1,2016-03-12,3,2.980466841164245,0
FOODS_1_009_WI_2,2016-03-12,3,2.951602871729546,0
FOODS_1_009_WI_3,2016-03-12,3,2.003637820680994,0
FOODS_1_010_CA_1,2016-03-12,3,1.853697113923847,3
FOODS_1_010_CA_2,2016-03-12,3,2.960275024019005,7
FOODS_1_010_CA_3,2016-03-12,3,3.3601833131336294,2
FOODS_1_010_CA_4,2016-03-12,3,1.9585651634411583,0
FOODS_1_010_TX_1,2016-03-12,3,2.3222710650781573,4
FOODS_1_010_TX_2,2016-03-12,3,5.689823840296442,9
FOODS_1_010_TX_3,2016-03-12,3,5.606601819524119,9
FOODS_1_010_WI_1,2016-03-12,3,7.603931798751955,12
FOODS_1_010_WI_2,2016-03-12,3,2.2695034461234855,1
FOODS_1_010_WI_3,2016-03-12,3,5.273290794771183,4
FOODS_1_011_CA_1,2016-03-12,3,7.6554084466609815,5
FOODS_1_011_CA_2,2016-03-12,3,13.82116576520839,21
FOODS_1_011_CA_3,2016-03-12,3,7.5211863745875,13
FOODS_1_011_CA_4,2016-03-12,3,6.1794365914363265,10
FOODS_1_011_TX_1,2016-03-12,3,4.389741824807632,2
FOODS_1_011_TX_2,2016-03-12,3,3.6938538053084082,1
FOODS_1_011_TX_3,2016-03-12,3,1.9486825622658843,3
FOODS_1_011_WI_1,2016-03-12,3,5.60260925172478,5
FOODS_1_011_WI_2,2016-03-12,3,4.172673827463762,7
FOODS_1_011_WI_3,2016-03-12,3,2.5726897096312955,1
HOBBIES_1_001_CA_1,2016-03-12,3,4.853367144988282,6
HOBBIES_1_001_CA_2,2016-03-12,3,3.9813583441258973,7
HOBBIES_1_001_CA_3,2016-03-12,3,5.8933783431926505,7
HOBBIES_1_001_CA_4,2016-03-12,3,4.96888053545033,8
HOBBIES_1_001_TX_1,2016-03-12,3,1.985845823429481,2
HOBBIES_1_001_TX_2,2016-03-12,3,2.947589370291871,2
HOBBIES_1_001_TX_3,2016-03-12,3,3.462035552251877,3
HOBBIES_1_001_WI_1,2016-03-12,3,2.818643139051846,3
HOBBIES_1_001_WI_2,2016-03-12,3,1.8268126486809884,0
HOBBIES_1_001_WI_3,2016-03-12,3,1.8052901315888865,3
HOBBIES_1_002_CA_1,2016-03-12,3,2.105578547604769,1
HOBBIES_1_002_CA_2,2016-03-12,3,1.390333872390352,0
HOBBIES_1_002_CA_3,2016-03-12,3,1.8488484597576966,0
HOBBIES_1_002_CA_4,2016-03-12,3,1.207930686980803,0
HOBBIES_1_002_TX_1,2016-03-12,3,1.2561434820257573,1
HOBBIES_1_002_TX_2,2016-03-12,3,1.2552788887825392,1
HOBBIES_1_002_TX_3,2016-03-12,3,1.1905156108285633,0
HOBBIES_1_002_WI_1,2016-03-12,3,6.059431115501339,1
HOBBIES_1_002_WI_2,2016-03-12,3,4.387067003540202,2
HOBBIES_1_002_WI_3,2016-03-12,3,2.482480658252688,0
HOBBIES_1_003_CA_1,2016-03-12,3,3.0081725571029065,3
HOBBIES_1_003_CA_2,2016-03-12,3,3.3414187658410244,2
HOBBIES_1_003_CA_3,2016-03-12,3,1.951102004988574,4
HOBBIES_1_003_CA_4,2016-03-12,3,1.3123501093849272,4
HOBBIES_1_003_TX_1,2016-03-12,3,1.307118643767421,3
HOBBIES_1_003_TX_2,2016-03-12,3,1.2831837711156664,0
HOBBIES_1_003_TX_3,2016-03-12,3,1.605132008697673,3
HOBBIES_1_003_WI_1,2016-03-12,3,2.000401116213688,3
HOBBIES_1_003_WI_2,2016-03-12,3,1.6595265708953908,0
HOBBIES_1_003_WI_3,2016-03-12,3,1.2965165632291635,0
HOBBIES_1_004_CA_1,2016-03-12,3,14.523270368507488,14
HOBBIES_1_004_CA_2,2016-03-12,3,20.30854114956416,20
HOBBIES_1_004_CA_3,2016-03-12,3,35.846038055032984,49
HOBBIES_1_004_CA_4,2016-03-12,3,4.900806556797895,2
HOBBIES_1_004_TX_1,2016-03-12,3,5.408708078128948,11
HOBBIES_1_004_TX_2,2016-03-12,3,6.509217162760646,8
HOBBIES_1_004_TX_3,2016-03-12,3,7.839289264134019,6
HOBBIES_1_004_WI_1,2016-03-12,3,3.4230759426913653,3
HOBBIES_1_004_WI_2,2016-03-12,3,4.30388524315037,2
HOBBIES_1_004_WI_3,2016-03-12,3,17.489053278178503,16
HOBBIES_1_005_CA_1,2016-03-12,3,8.104824432373258,9
HOBBIES_1_005_CA_2,2016-03-12,3,10.798333270872686,12
HOBBIES_1_005_CA_3,2016-03-12,3,10.934969422535007,21
HOBBIES_1_005_CA_4,2016-03-12,3,11.759697179076188,10
HOBBIES_1_005_TX_1,2016-03-12,3,4.810959961039148,5
HOBBIES_1_005_TX_2,2016-03-12,3,4.269787704850735,6
HOBBIES_1_005_TX_3,2016-03-12,3,3.7450620002157424,5
HOBBIES_1_005_WI_1,2016-03-12,3,5.679861205048209,7
HOBBIES_1_005_WI_2,2016-03-12,3,3.703844621944375,6
HOBBIES_1_005_WI_3,2016-03-12,3,3.2988389933323776,1
HOBBIES_1_006_CA_1,2016-03-12,3,6.794443400302062,10
HOBBIES_1_006_CA_2,2016-03-12,3,5.371926628695699,5
HOBBIES_1_006_CA_3,2016-03-12,3,7.412509007841284,5
HOBBIES_1_006_CA_4,2016-03-12,3,1.9485093390573882,0
HOBBIES_1_006_TX_1,2016-03-12,3,3.180276770752803,0
HOBBIES_1_006_TX_2,2016-03-12,3,2.823923724064322,4
HOBBIES_1_006_TX_3,2016-03-12,3,1.9766619674684542,5
HOBBIES_1_006_WI_1,2016-03-12,3,15.299665301458003,10
HOBBIES_1_006_WI_2,2016-03-12,3,6.885461927808724,6
HOBBIES_1_006_WI_3,2016-03-12,3,4.633195327756705,10
HOBBIES_1_007_CA_1,2016-03-12,3,2.0441337011867726,6
HOBBIES_1_007_CA_2,2016-03-12,3,1.7822461035879473,1
HOBBIES_1_007_CA_3,2016-03-12,3,1.7822461035879473,2
HOBBIES_1_007_CA_4,2016-03-12,3,1.8667898528311069,1
HOBBIES_1_007_TX_1,2016-03-12,3,1.988542797489239,2
HOBBIES_1_007_TX_2,2016-03-12,3,1.2932784381839908,0
HOBBIES_1_007_TX_3,2016-03-12,3,1.7132687602793268,2
HOBBIES_1_007_WI_1,2016-03-12,3,3.211464435448151,2
HOBBIES_1_007_WI_2,2016-03-12,3,1.991711867440326,0
HOBBIES_1_007_WI_3,2016-03-12,3,1.6250618990936379,3
HOBBIES_1_008_CA_1,2016-03-12,3,56.26909927862477,70
HOBBIES_1_008_CA_2,2016-03-12,3,23.657479159588785,9
HOBBIES_1_008_CA_3,2016-03-12,3,31.373703561079044,74
HOBBIES_1_008_CA_4,2016-03-12,3,22.13174026271742,32
HOBBIES_1_008_TX_1,2016-03-12,3,5.0043260910796,13
HOBBIES_1_008_TX_2,2016-03-12,3,28.19452446755104,7
HOBBIES_1_008_TX_3,2016-03-12,3,17.731458600586553,20
HOBBIES_1_008_WI_1,2016-03-12,3,18.35481748943243,24
HOBBIES_1_008_WI_2,2016-03-12,3,15.878300297207815,3
HOBBIES_1_008_WI_3,2016-03-12,3,17.27663863678604,1
HOBBIES_1_009_CA_1,2016-03-12,3,2.7415981789893786,6
HOBBIES_1_009_CA_2,2016-03-12,3,5.207898394942914,0
HOBBIES_1_009_CA_3,2016-03-12,3,7.2208149775624415,0
HOBBIES_1_009_CA_4,2016-03-12,3,16.368662367862697,0
HOBBIES_1_009_TX_1,2016-03-12,3,3.6732699230776746,0
HOBBIES_1_009_TX_2,2016-03-12,3,4.618938641202227,0
HOBBIES_1_009_TX_3,2016-03-12,3,2.818823670622507,1
HOBBIES_1_009_WI_1,2016-03-12,3,4.764274015959651,0
HOBBIES_1_009_WI_2,2016-03-12,3,1.609381540567459,0
